,timestamp,date,HLC,Общее количество облачности
8168,1396677600,2014-04-05 06:00:00,0,8
8169,1396688400,2014-04-05 09:00:00,0,6
8170,1396710000,2014-04-05 15:00:00,0,0
8171,1396720800,2014-04-05 18:00:00,0,0
8172,1396731600,2014-04-05 21:00:00,0,0
8173,1396742400,2014-04-06 00:00:00,0,0
8174,1396753200,2014-04-06 03:00:00,0,0
8175,1396764000,2014-04-06 06:00:00,0,0
8176,1396774800,2014-04-06 09:00:00,0,0
8177,1396785600,2014-04-06 12:00:00,0,0
8178,1396796400,2014-04-06 15:00:00,0,0
8179,1396807200,2014-04-06 18:00:00,0,0
8180,1396818000,2014-04-06 21:00:00,0,0
8181,1396828800,2014-04-07 00:00:00,0,0
8182,1396839600,2014-04-07 03:00:00,0,0
8183,1396850400,2014-04-07 06:00:00,1,10
8184,1396861200,2014-04-07 09:00:00,1,10
8185,1396893600,2014-04-07 18:00:00,3,10
8186,1397001600,2014-04-09 00:00:00,1,10
8187,1397012400,2014-04-09 03:00:00,1,10
8188,1397034000,2014-04-09 09:00:00,1,10
8189,1397044800,2014-04-09 12:00:00,1,10
8190,1397055600,2014-04-09 15:00:00,0,0
8191,1397066400,2014-04-09 18:00:00,0,0
8192,1397077200,2014-04-09 21:00:00,1,10
8193,1397088000,2014-04-10 00:00:00,1,10
8194,1397109600,2014-04-10 06:00:00,1,8
8195,1397206800,2014-04-11 09:00:00,1,10
8196,1397217600,2014-04-11 12:00:00,0,9
8197,1397228400,2014-04-11 15:00:00,1,4
8198,1397239200,2014-04-11 18:00:00,1,5
8199,1397250000,2014-04-11 21:00:00,0,0
8200,1397260800,2014-04-12 00:00:00,0,0
8201,1397271600,2014-04-12 03:00:00,0,3
8202,1397282400,2014-04-12 06:00:00,0,6
8203,1397293200,2014-04-12 09:00:00,0,7
8204,1397304000,2014-04-12 12:00:00,0,6
8205,1397314800,2014-04-12 15:00:00,0,3
8206,1397325600,2014-04-12 18:00:00,0,0
8207,1397336400,2014-04-12 21:00:00,0,0
8208,1397347200,2014-04-13 00:00:00,0,0
8209,1397358000,2014-04-13 03:00:00,0,0
8210,1397368800,2014-04-13 06:00:00,0,0
8211,1397379600,2014-04-13 09:00:00,0,0
8212,1397390400,2014-04-13 12:00:00,0,0
8213,1397401200,2014-04-13 15:00:00,0,0
8214,1397412000,2014-04-13 18:00:00,0,0
8215,1397422800,2014-04-13 21:00:00,0,0
8216,1397433600,2014-04-14 00:00:00,0,0
8217,1397444400,2014-04-14 03:00:00,0,0
8218,1397455200,2014-04-14 06:00:00,1,1
8219,1397466000,2014-04-14 09:00:00,1,9
8220,1397476800,2014-04-14 12:00:00,0,8
8221,1397487600,2014-04-14 15:00:00,0,3
8222,1397498400,2014-04-14 18:00:00,0,0
8223,1397509200,2014-04-14 21:00:00,0,0
8224,1397520000,2014-04-15 00:00:00,0,0
8225,1397530800,2014-04-15 03:00:00,0,0
8226,1397541600,2014-04-15 06:00:00,0,4
8227,1397552400,2014-04-15 09:00:00,0,9
8228,1397563200,2014-04-15 12:00:00,1,3
8229,1397574000,2014-04-15 15:00:00,1,6
8230,1397584800,2014-04-15 18:00:00,1,2
8231,1397595600,2014-04-15 21:00:00,0,0
8232,1397606400,2014-04-16 00:00:00,0,0
8233,1397617200,2014-04-16 03:00:00,0,0
8234,1397628000,2014-04-16 06:00:00,1,2
8235,1397638800,2014-04-16 09:00:00,0,0
8236,1397649600,2014-04-16 12:00:00,0,0
8237,1397660400,2014-04-16 15:00:00,1,1
8238,1397671200,2014-04-16 18:00:00,1,4
8239,1397682000,2014-04-16 21:00:00,1,10
8240,1397692800,2014-04-17 00:00:00,1,10
8241,1397703600,2014-04-17 03:00:00,0,0
8242,1397714400,2014-04-17 06:00:00,1,10
8243,1397725200,2014-04-17 09:00:00,0,9
8244,1397736000,2014-04-17 12:00:00,0,2
8245,1397746800,2014-04-17 15:00:00,0,0
8246,1397757600,2014-04-17 18:00:00,0,0
8247,1397768400,2014-04-17 21:00:00,0,0
8248,1397779200,2014-04-18 00:00:00,1,10
8249,1397790000,2014-04-18 03:00:00,1,10
8250,1397800800,2014-04-18 06:00:00,1,10
8251,1397811600,2014-04-18 09:00:00,0,5
8252,1397822400,2014-04-18 12:00:00,0,4
8253,1397833200,2014-04-18 15:00:00,0,0
8254,1397844000,2014-04-18 18:00:00,0,0
8255,1397854800,2014-04-18 21:00:00,0,0
8256,1397865600,2014-04-19 00:00:00,0,0
8257,1397876400,2014-04-19 03:00:00,1,1
8258,1397887200,2014-04-19 06:00:00,1,10
8259,1397898000,2014-04-19 09:00:00,1,10
8260,1397908800,2014-04-19 12:00:00,3,10
8261,1397919600,2014-04-19 15:00:00,0,8
8262,1397930400,2014-04-19 18:00:00,0,2
8263,1397941200,2014-04-19 21:00:00,1,7
8264,1397952000,2014-04-20 00:00:00,1,10
8265,1397995200,2014-04-20 12:00:00,1,9
8266,1398135600,2014-04-22 03:00:00,0,12
8267,1398157200,2014-04-22 09:00:00,0,12
8268,1398168000,2014-04-22 12:00:00,0,6
8269,1398178800,2014-04-22 15:00:00,0,4
8270,1398211200,2014-04-23 00:00:00,0,0
8271,1398222000,2014-04-23 03:00:00,0,0
8272,1398232800,2014-04-23 06:00:00,0,0
8273,1398243600,2014-04-23 09:00:00,1,2
8274,1398254400,2014-04-23 12:00:00,1,10
8275,1398265200,2014-04-23 15:00:00,1,10
8276,1398351600,2014-04-24 15:00:00,1,4
8277,1398362400,2014-04-24 18:00:00,1,6
8278,1398373200,2014-04-24 21:00:00,1,2
8279,1398384000,2014-04-25 00:00:00,3,10
8280,1398394800,2014-04-25 03:00:00,1,10
8281,1398405600,2014-04-25 06:00:00,3,10
8282,1398416400,2014-04-25 09:00:00,1,2
8283,1398427200,2014-04-25 12:00:00,1,10
8284,1398448800,2014-04-25 18:00:00,0,1
8285,1398470400,2014-04-26 00:00:00,1,10
8286,1398481200,2014-04-26 03:00:00,0,9
8287,1398492000,2014-04-26 06:00:00,0,9
8288,1398502800,2014-04-26 09:00:00,0,8
8289,1398513600,2014-04-26 12:00:00,0,8
8290,1398524400,2014-04-26 15:00:00,0,0
8291,1398535200,2014-04-26 18:00:00,0,0
8292,1398546000,2014-04-26 21:00:00,0,0
8293,1398556800,2014-04-27 00:00:00,0,0
8294,1398578400,2014-04-27 06:00:00,1,8
8295,1398589200,2014-04-27 09:00:00,0,7
8296,1398600000,2014-04-27 12:00:00,1,8
8297,1398610800,2014-04-27 15:00:00,1,6
8298,1398621600,2014-04-27 18:00:00,1,3
8299,1398632400,2014-04-27 21:00:00,0,0
8300,1398643200,2014-04-28 00:00:00,1,6
8301,1398654000,2014-04-28 03:00:00,1,10
8302,1398675600,2014-04-28 09:00:00,0,12
8303,1398686400,2014-04-28 12:00:00,0,3
8304,1398697200,2014-04-28 15:00:00,0,8
8305,1398718800,2014-04-28 21:00:00,1,10
8306,1398729600,2014-04-29 00:00:00,1,6
8307,1398740400,2014-04-29 03:00:00,1,10
8308,1398751200,2014-04-29 06:00:00,1,10
8309,1398762000,2014-04-29 09:00:00,1,10
8310,1398772800,2014-04-29 12:00:00,1,10
8311,1398783600,2014-04-29 15:00:00,0,2
8312,1398816000,2014-04-30 00:00:00,0,0
8313,1398826800,2014-04-30 03:00:00,1,8
8314,1398837600,2014-04-30 06:00:00,1,3
8315,1398848400,2014-04-30 09:00:00,1,3
8316,1398859200,2014-04-30 12:00:00,1,3
8317,1398870000,2014-04-30 15:00:00,1,10
8318,1398880800,2014-04-30 18:00:00,0,6
8319,1398891600,2014-04-30 21:00:00,1,4
8320,1398924000,2014-05-01 06:00:00,1,10
8321,1398934800,2014-05-01 09:00:00,1,4
8322,1398945600,2014-05-01 12:00:00,1,7
8323,1398956400,2014-05-01 15:00:00,0,0
8324,1398967200,2014-05-01 18:00:00,0,0
8325,1398978000,2014-05-01 21:00:00,0,0
8326,1398988800,2014-05-02 00:00:00,1,3
8327,1398999600,2014-05-02 03:00:00,0,0
8328,1399010400,2014-05-02 06:00:00,0,0
8329,1399021200,2014-05-02 09:00:00,2,2
8330,1399032000,2014-05-02 12:00:00,2,2
8331,1399042800,2014-05-02 15:00:00,0,0
8332,1399053600,2014-05-02 18:00:00,0,0
8333,1399064400,2014-05-02 21:00:00,0,8
8334,1399075200,2014-05-03 00:00:00,1,4
8335,1399086000,2014-05-03 03:00:00,1,2
8336,1399096800,2014-05-03 06:00:00,1,4
8337,1399118400,2014-05-03 12:00:00,1,8
8338,1399150800,2014-05-03 21:00:00,1,6
8339,1399161600,2014-05-04 00:00:00,0,0
8340,1399172400,2014-05-04 03:00:00,0,0
8341,1399183200,2014-05-04 06:00:00,0,3
8342,1399194000,2014-05-04 09:00:00,0,4
8343,1399204800,2014-05-04 12:00:00,0,2
8344,1399215600,2014-05-04 15:00:00,1,3
8345,1399226400,2014-05-04 18:00:00,0,0
8346,1399248000,2014-05-05 00:00:00,1,8
8347,1399258800,2014-05-05 03:00:00,0,0
8348,1399269600,2014-05-05 06:00:00,0,9
8349,1399280400,2014-05-05 09:00:00,0,7
8350,1399323600,2014-05-05 21:00:00,0,0
8351,1399334400,2014-05-06 00:00:00,0,0
8352,1399345200,2014-05-06 03:00:00,0,0
8353,1399356000,2014-05-06 06:00:00,0,0
8354,1399366800,2014-05-06 09:00:00,0,0
8355,1399377600,2014-05-06 12:00:00,0,0
8356,1399388400,2014-05-06 15:00:00,0,0
8357,1399399200,2014-05-06 18:00:00,0,0
8358,1399410000,2014-05-06 21:00:00,0,0
8359,1399420800,2014-05-07 00:00:00,0,0
8360,1399431600,2014-05-07 03:00:00,0,0
8361,1399442400,2014-05-07 06:00:00,0,0
8362,1399453200,2014-05-07 09:00:00,0,0
8363,1399464000,2014-05-07 12:00:00,1,4
8364,1399474800,2014-05-07 15:00:00,1,6
8365,1399485600,2014-05-07 18:00:00,1,6
8366,1399496400,2014-05-07 21:00:00,0,0
8367,1399507200,2014-05-08 00:00:00,1,8
8368,1399518000,2014-05-08 03:00:00,1,10
8369,1399528800,2014-05-08 06:00:00,1,10
8370,1399539600,2014-05-08 09:00:00,1,6
8371,1399550400,2014-05-08 12:00:00,0,0
8372,1399561200,2014-05-08 15:00:00,1,3
8373,1399572000,2014-05-08 18:00:00,0,3
8374,1399582800,2014-05-08 21:00:00,1,6
8375,1399615200,2014-05-09 06:00:00,1,6
8376,1399626000,2014-05-09 09:00:00,0,9
8377,1399636800,2014-05-09 12:00:00,0,9
8378,1399647600,2014-05-09 15:00:00,1,10
8379,1399658400,2014-05-09 18:00:00,0,0
8380,1399680000,2014-05-10 00:00:00,0,8
8381,1399690800,2014-05-10 03:00:00,0,9
8382,1399701600,2014-05-10 06:00:00,0,12
8383,1399712400,2014-05-10 09:00:00,0,4
8384,1399723200,2014-05-10 12:00:00,0,8
8385,1399798800,2014-05-11 09:00:00,0,12
8386,1399809600,2014-05-11 12:00:00,1,5
8387,1399820400,2014-05-11 15:00:00,1,10
8388,1399831200,2014-05-11 18:00:00,1,10
8389,1399842000,2014-05-11 21:00:00,0,0
8390,1399852800,2014-05-12 00:00:00,1,4
8391,1399863600,2014-05-12 03:00:00,0,8
8392,1399874400,2014-05-12 06:00:00,1,10
8393,1399885200,2014-05-12 09:00:00,1,3
8394,1399896000,2014-05-12 12:00:00,0,0
8395,1399906800,2014-05-12 15:00:00,0,0
8396,1399917600,2014-05-12 18:00:00,0,0
8397,1399928400,2014-05-12 21:00:00,1,4
8398,1399939200,2014-05-13 00:00:00,1,10
8399,1400004000,2014-05-13 18:00:00,1,10
8400,1400014800,2014-05-13 21:00:00,1,10
8401,1400144400,2014-05-15 09:00:00,0,12
8402,1400155200,2014-05-15 12:00:00,0,0
8403,1400166000,2014-05-15 15:00:00,0,0
8404,1400176800,2014-05-15 18:00:00,0,0
8405,1400187600,2014-05-15 21:00:00,0,0
8406,1400198400,2014-05-16 00:00:00,1,10
8407,1400209200,2014-05-16 03:00:00,1,10
8408,1400220000,2014-05-16 06:00:00,3,10
8409,1400274000,2014-05-16 21:00:00,0,8
8410,1400284800,2014-05-17 00:00:00,0,6
8411,1400371200,2014-05-18 00:00:00,1,9
8412,1400382000,2014-05-18 03:00:00,0,6
8413,1400392800,2014-05-18 06:00:00,0,8
8414,1400403600,2014-05-18 09:00:00,0,7
8415,1400414400,2014-05-18 12:00:00,0,9
8416,1400425200,2014-05-18 15:00:00,0,4
8417,1400436000,2014-05-18 18:00:00,0,8
8418,1400446800,2014-05-18 21:00:00,0,6
8419,1400457600,2014-05-19 00:00:00,0,3
8420,1400490000,2014-05-19 09:00:00,0,8
8421,1400500800,2014-05-19 12:00:00,0,8
8422,1400511600,2014-05-19 15:00:00,0,0
8423,1400522400,2014-05-19 18:00:00,0,0
8424,1400533200,2014-05-19 21:00:00,0,0
8425,1400544000,2014-05-20 00:00:00,0,0
8426,1400554800,2014-05-20 03:00:00,0,0
8427,1400565600,2014-05-20 06:00:00,0,0
8428,1400576400,2014-05-20 09:00:00,0,2
8429,1400587200,2014-05-20 12:00:00,0,6
8430,1400598000,2014-05-20 15:00:00,1,3
8431,1400608800,2014-05-20 18:00:00,0,0
8432,1400619600,2014-05-20 21:00:00,0,2
8433,1400630400,2014-05-21 00:00:00,0,8
8434,1400673600,2014-05-21 12:00:00,1,10
8435,1400749200,2014-05-22 09:00:00,1,7
8436,1400760000,2014-05-22 12:00:00,0,6
8437,1400781600,2014-05-22 18:00:00,0,2
8438,1400792400,2014-05-22 21:00:00,0,1
8439,1400824800,2014-05-23 06:00:00,0,9
8440,1400835600,2014-05-23 09:00:00,1,10
8441,1400846400,2014-05-23 12:00:00,1,10
8442,1401019200,2014-05-25 12:00:00,0,9
8443,1401030000,2014-05-25 15:00:00,0,0
8444,1401040800,2014-05-25 18:00:00,0,2
8445,1401051600,2014-05-25 21:00:00,0,8
8446,1401062400,2014-05-26 00:00:00,1,9
8447,1401073200,2014-05-26 03:00:00,3,10
8448,1401138000,2014-05-26 21:00:00,1,4
8449,1401148800,2014-05-27 00:00:00,0,0
8450,1401159600,2014-05-27 03:00:00,0,1
8451,1401170400,2014-05-27 06:00:00,1,10
8452,1401192000,2014-05-27 12:00:00,1,9
8453,1401202800,2014-05-27 15:00:00,1,10
8454,1401213600,2014-05-27 18:00:00,1,10
8455,1401267600,2014-05-28 09:00:00,0,8
8456,1401278400,2014-05-28 12:00:00,1,7
8457,1401289200,2014-05-28 15:00:00,1,10
8458,1401300000,2014-05-28 18:00:00,1,10
8459,1401332400,2014-05-29 03:00:00,0,9
8460,1401343200,2014-05-29 06:00:00,0,9
8461,1401354000,2014-05-29 09:00:00,0,7
8462,1401364800,2014-05-29 12:00:00,2,10
8463,1401375600,2014-05-29 15:00:00,0,9
8464,1401386400,2014-05-29 18:00:00,0,8
8465,1401418800,2014-05-30 03:00:00,0,12
8466,1401429600,2014-05-30 06:00:00,0,9
8467,1401440400,2014-05-30 09:00:00,1,6
8468,1401451200,2014-05-30 12:00:00,0,6
8469,1401462000,2014-05-30 15:00:00,0,2
8470,1401472800,2014-05-30 18:00:00,0,0
8471,1401483600,2014-05-30 21:00:00,0,0
8472,1401494400,2014-05-31 00:00:00,0,0
8473,1401505200,2014-05-31 03:00:00,1,8
8474,1401516000,2014-05-31 06:00:00,0,12
8475,1401613200,2014-06-01 09:00:00,0,8
8476,1401645600,2014-06-01 18:00:00,0,6
8477,1401656400,2014-06-01 21:00:00,1,10
8478,1401667200,2014-06-02 00:00:00,0,8
8479,1401710400,2014-06-02 12:00:00,0,9
8480,1401721200,2014-06-02 15:00:00,0,9
8481,1401732000,2014-06-02 18:00:00,0,0
8482,1401742800,2014-06-02 21:00:00,1,3
8483,1401753600,2014-06-03 00:00:00,1,10
8484,1401840000,2014-06-04 00:00:00,0,6
8485,1401850800,2014-06-04 03:00:00,0,12
8486,1401872400,2014-06-04 09:00:00,0,9
8487,1401894000,2014-06-04 15:00:00,1,10
8488,1401937200,2014-06-05 03:00:00,0,8
8489,1401958800,2014-06-05 09:00:00,0,8
8490,1401969600,2014-06-05 12:00:00,0,4
8491,1401980400,2014-06-05 15:00:00,1,3
8492,1401991200,2014-06-05 18:00:00,0,0
8493,1402002000,2014-06-05 21:00:00,1,3
8494,1402012800,2014-06-06 00:00:00,1,8
8495,1402023600,2014-06-06 03:00:00,3,10
8496,1402099200,2014-06-07 00:00:00,0,9
8497,1402110000,2014-06-07 03:00:00,0,7
8498,1402120800,2014-06-07 06:00:00,0,6
8499,1402142400,2014-06-07 12:00:00,0,8
8500,1402153200,2014-06-07 15:00:00,0,3
8501,1402164000,2014-06-07 18:00:00,0,7
8502,1402174800,2014-06-07 21:00:00,0,0
8503,1402185600,2014-06-08 00:00:00,0,0
8504,1402218000,2014-06-08 09:00:00,0,3
8505,1402228800,2014-06-08 12:00:00,0,12
8506,1402239600,2014-06-08 15:00:00,0,9
8507,1402250400,2014-06-08 18:00:00,0,12
8508,1402261200,2014-06-08 21:00:00,1,10
8509,1402272000,2014-06-09 00:00:00,1,10
8510,1402315200,2014-06-09 12:00:00,1,7
8511,1402326000,2014-06-09 15:00:00,1,3
8512,1402336800,2014-06-09 18:00:00,0,0
8513,1402347600,2014-06-09 21:00:00,0,0
8514,1402358400,2014-06-10 00:00:00,0,0
8515,1402369200,2014-06-10 03:00:00,1,2
8516,1402380000,2014-06-10 06:00:00,0,7
8517,1402390800,2014-06-10 09:00:00,0,7
8518,1402401600,2014-06-10 12:00:00,0,8
8519,1402412400,2014-06-10 15:00:00,1,10
8520,1402423200,2014-06-10 18:00:00,1,10
8521,1402477200,2014-06-11 09:00:00,0,12
8522,1402488000,2014-06-11 12:00:00,0,4
8523,1402498800,2014-06-11 15:00:00,0,9
8524,1402531200,2014-06-12 00:00:00,1,8
8525,1402542000,2014-06-12 03:00:00,1,6
8526,1402552800,2014-06-12 06:00:00,1,10
8527,1402563600,2014-06-12 09:00:00,1,7
8528,1402574400,2014-06-12 12:00:00,1,10
8529,1402585200,2014-06-12 15:00:00,1,9
8530,1402596000,2014-06-12 18:00:00,1,10
8531,1402606800,2014-06-12 21:00:00,0,0
8532,1402617600,2014-06-13 00:00:00,0,0
8533,1402628400,2014-06-13 03:00:00,0,0
8534,1402639200,2014-06-13 06:00:00,0,0
8535,1402650000,2014-06-13 09:00:00,0,3
8536,1402660800,2014-06-13 12:00:00,1,3
8537,1402671600,2014-06-13 15:00:00,1,3
8538,1402682400,2014-06-13 18:00:00,1,3
8539,1402693200,2014-06-13 21:00:00,0,0
8540,1402704000,2014-06-14 00:00:00,1,6
8541,1402714800,2014-06-14 03:00:00,1,8
8542,1402725600,2014-06-14 06:00:00,1,5
8543,1402736400,2014-06-14 09:00:00,1,2
8544,1402747200,2014-06-14 12:00:00,1,10
8545,1402758000,2014-06-14 15:00:00,0,0
8546,1402768800,2014-06-14 18:00:00,0,0
8547,1402779600,2014-06-14 21:00:00,0,0
8548,1402790400,2014-06-15 00:00:00,0,0
8549,1402801200,2014-06-15 03:00:00,1,1
8550,1402812000,2014-06-15 06:00:00,0,0
8551,1402822800,2014-06-15 09:00:00,0,0
8552,1402833600,2014-06-15 12:00:00,0,0
8553,1402844400,2014-06-15 15:00:00,0,0
8554,1402855200,2014-06-15 18:00:00,0,0
8555,1402866000,2014-06-15 21:00:00,0,0
8556,1402876800,2014-06-16 00:00:00,0,0
8557,1402887600,2014-06-16 03:00:00,0,0
8558,1402898400,2014-06-16 06:00:00,0,0
8559,1402909200,2014-06-16 09:00:00,0,0
8560,1402920000,2014-06-16 12:00:00,1,2
8561,1402930800,2014-06-16 15:00:00,1,10
8562,1402941600,2014-06-16 18:00:00,1,10
8563,1402952400,2014-06-16 21:00:00,1,10
8564,1402963200,2014-06-17 00:00:00,1,10
8565,1402974000,2014-06-17 03:00:00,1,7
8566,1402984800,2014-06-17 06:00:00,1,7
8567,1402995600,2014-06-17 09:00:00,1,8
8568,1403006400,2014-06-17 12:00:00,1,8
8569,1403017200,2014-06-17 15:00:00,1,4
8570,1403028000,2014-06-17 18:00:00,0,0
8571,1403038800,2014-06-17 21:00:00,0,0
8572,1403049600,2014-06-18 00:00:00,1,3
8573,1403060400,2014-06-18 03:00:00,1,10
8574,1403071200,2014-06-18 06:00:00,0,8
8575,1403082000,2014-06-18 09:00:00,0,8
8576,1403092800,2014-06-18 12:00:00,0,4
8577,1403103600,2014-06-18 15:00:00,0,2
8578,1403114400,2014-06-18 18:00:00,0,0
8579,1403125200,2014-06-18 21:00:00,0,2
8580,1403136000,2014-06-19 00:00:00,1,6
8581,1403146800,2014-06-19 03:00:00,0,9
8582,1403157600,2014-06-19 06:00:00,0,12
8583,1403168400,2014-06-19 09:00:00,1,8
8584,1403179200,2014-06-19 12:00:00,1,10
8585,1403190000,2014-06-19 15:00:00,1,10
8586,1403200800,2014-06-19 18:00:00,1,2
8587,1403211600,2014-06-19 21:00:00,0,0
8588,1403222400,2014-06-20 00:00:00,0,0
8589,1403233200,2014-06-20 03:00:00,0,0
8590,1403244000,2014-06-20 06:00:00,0,1
8591,1403254800,2014-06-20 09:00:00,0,0
8592,1403265600,2014-06-20 12:00:00,0,0
8593,1403276400,2014-06-20 15:00:00,0,0
8594,1403287200,2014-06-20 18:00:00,0,0
8595,1403298000,2014-06-20 21:00:00,1,6
8596,1403308800,2014-06-21 00:00:00,1,6
8597,1403319600,2014-06-21 03:00:00,0,0
8598,1403330400,2014-06-21 06:00:00,0,4
8599,1403341200,2014-06-21 09:00:00,0,4
8600,1403352000,2014-06-21 12:00:00,0,0
8601,1403362800,2014-06-21 15:00:00,0,0
8602,1403373600,2014-06-21 18:00:00,1,6
8603,1403384400,2014-06-21 21:00:00,1,3
8604,1403395200,2014-06-22 00:00:00,0,6
8605,1403406000,2014-06-22 03:00:00,0,9
8606,1403416800,2014-06-22 06:00:00,1,4
8607,1403427600,2014-06-22 09:00:00,1,4
8608,1403438400,2014-06-22 12:00:00,0,2
8609,1403449200,2014-06-22 15:00:00,0,4
8610,1403460000,2014-06-22 18:00:00,0,4
8611,1403470800,2014-06-22 21:00:00,0,2
8612,1403481600,2014-06-23 00:00:00,0,0
8613,1403492400,2014-06-23 03:00:00,0,0
8614,1403503200,2014-06-23 06:00:00,0,0
8615,1403514000,2014-06-23 09:00:00,0,1
8616,1403524800,2014-06-23 12:00:00,0,0
8617,1403535600,2014-06-23 15:00:00,0,0
8618,1403546400,2014-06-23 18:00:00,0,0
8619,1403557200,2014-06-23 21:00:00,0,0
8620,1403568000,2014-06-24 00:00:00,0,0
8621,1403578800,2014-06-24 03:00:00,0,0
8622,1403589600,2014-06-24 06:00:00,0,0
8623,1403600400,2014-06-24 09:00:00,1,2
8624,1403611200,2014-06-24 12:00:00,0,0
8625,1403622000,2014-06-24 15:00:00,1,3
8626,1403632800,2014-06-24 18:00:00,1,3
8627,1403643600,2014-06-24 21:00:00,0,0
8628,1403654400,2014-06-25 00:00:00,0,0
8629,1403665200,2014-06-25 03:00:00,1,8
8630,1403676000,2014-06-25 06:00:00,1,4
8631,1403686800,2014-06-25 09:00:00,1,4
8632,1403697600,2014-06-25 12:00:00,1,3
8633,1403708400,2014-06-25 15:00:00,1,3
8634,1403719200,2014-06-25 18:00:00,0,0
8635,1403730000,2014-06-25 21:00:00,0,0
8636,1403740800,2014-06-26 00:00:00,1,10
8637,1403751600,2014-06-26 03:00:00,3,10
8638,1403773200,2014-06-26 09:00:00,1,10
8639,1403794800,2014-06-26 15:00:00,1,10
8640,1403805600,2014-06-26 18:00:00,0,0
8641,1403816400,2014-06-26 21:00:00,0,0
8642,1403827200,2014-06-27 00:00:00,0,0
8643,1403838000,2014-06-27 03:00:00,0,0
8644,1403848800,2014-06-27 06:00:00,0,1
8645,1403859600,2014-06-27 09:00:00,1,6
8646,1403870400,2014-06-27 12:00:00,1,4
8647,1403881200,2014-06-27 15:00:00,1,10
8648,1403892000,2014-06-27 18:00:00,1,4
8649,1403902800,2014-06-27 21:00:00,1,2
8650,1403913600,2014-06-28 00:00:00,1,10
8651,1403924400,2014-06-28 03:00:00,1,10
8652,1403935200,2014-06-28 06:00:00,4,10
8653,1403978400,2014-06-28 18:00:00,0,9
8654,1403989200,2014-06-28 21:00:00,1,10
8655,1404000000,2014-06-29 00:00:00,1,6
8656,1404010800,2014-06-29 03:00:00,1,3
8657,1404021600,2014-06-29 06:00:00,0,4
8658,1404032400,2014-06-29 09:00:00,0,3
8659,1404043200,2014-06-29 12:00:00,0,4
8660,1404054000,2014-06-29 15:00:00,0,2
8661,1404064800,2014-06-29 18:00:00,0,0
8662,1404075600,2014-06-29 21:00:00,0,0
8663,1404086400,2014-06-30 00:00:00,0,0
8664,1404097200,2014-06-30 03:00:00,0,5
8665,1404108000,2014-06-30 06:00:00,0,7
8666,1404118800,2014-06-30 09:00:00,0,7
8667,1404129600,2014-06-30 12:00:00,0,7
8668,1404140400,2014-06-30 15:00:00,0,0
8669,1404151200,2014-06-30 18:00:00,0,0
8670,1404162000,2014-06-30 21:00:00,1,6
8671,1404172800,2014-07-01 00:00:00,1,10
8672,1404183600,2014-07-01 03:00:00,1,10
8673,1404194400,2014-07-01 06:00:00,1,10
8674,1404205200,2014-07-01 09:00:00,1,10
8675,1404216000,2014-07-01 12:00:00,1,10
8676,1404226800,2014-07-01 15:00:00,1,10
8677,1404237600,2014-07-01 18:00:00,1,10
8678,1404248400,2014-07-01 21:00:00,1,10
8679,1404259200,2014-07-02 00:00:00,2,10
8680,1404270000,2014-07-02 03:00:00,1,10
8681,1404280800,2014-07-02 06:00:00,1,10
8682,1404291600,2014-07-02 09:00:00,3,10
8683,1404302400,2014-07-02 12:00:00,1,10
8684,1404334800,2014-07-02 21:00:00,1,10
8685,1404367200,2014-07-03 06:00:00,0,8
8686,1404378000,2014-07-03 09:00:00,1,8
8687,1404388800,2014-07-03 12:00:00,1,8
8688,1404399600,2014-07-03 15:00:00,1,4
8689,1404410400,2014-07-03 18:00:00,0,4
8690,1404421200,2014-07-03 21:00:00,0,7
8691,1404432000,2014-07-04 00:00:00,0,8
8692,1404442800,2014-07-04 03:00:00,1,6
8693,1404453600,2014-07-04 06:00:00,1,4
8694,1404464400,2014-07-04 09:00:00,0,4
8695,1404475200,2014-07-04 12:00:00,1,3
8696,1404486000,2014-07-04 15:00:00,1,4
8697,1404496800,2014-07-04 18:00:00,0,0
8698,1404529200,2014-07-05 03:00:00,2,8
8699,1404540000,2014-07-05 06:00:00,1,2
8700,1404550800,2014-07-05 09:00:00,1,4
8701,1404561600,2014-07-05 12:00:00,1,3
8702,1404572400,2014-07-05 15:00:00,0,0
8703,1404583200,2014-07-05 18:00:00,0,0
8704,1404594000,2014-07-05 21:00:00,0,0
8705,1404604800,2014-07-06 00:00:00,0,0
8706,1404615600,2014-07-06 03:00:00,0,0
8707,1404626400,2014-07-06 06:00:00,0,1
8708,1404637200,2014-07-06 09:00:00,1,4
8709,1404648000,2014-07-06 12:00:00,0,8
8710,1404658800,2014-07-06 15:00:00,1,3
8711,1404669600,2014-07-06 18:00:00,0,2
8712,1404680400,2014-07-06 21:00:00,0,0
8713,1404691200,2014-07-07 00:00:00,4,10
8714,1404702000,2014-07-07 03:00:00,0,0
8715,1404712800,2014-07-07 06:00:00,0,4
8716,1404723600,2014-07-07 09:00:00,1,4
8717,1404734400,2014-07-07 12:00:00,0,2
8718,1404745200,2014-07-07 15:00:00,1,3
8719,1404756000,2014-07-07 18:00:00,1,3
8720,1404766800,2014-07-07 21:00:00,0,0
8721,1404777600,2014-07-08 00:00:00,1,4
8722,1404788400,2014-07-08 03:00:00,1,4
8723,1404799200,2014-07-08 06:00:00,1,10
8724,1404810000,2014-07-08 09:00:00,1,9
8725,1404820800,2014-07-08 12:00:00,0,4
8726,1404831600,2014-07-08 15:00:00,1,2
